PageEntryId,RagStatus,IssueReason
d4abb2b7-4d0b-465c-8c62-39cd1a395cd8,1,11
38dd8142-9729-4ce0-adcb-39d22ac8e54a,1,0
6a45b7d3-0f2c-4e2f-8274-39d365c56d9d,1,4
88b6adc4-d011-4c49-ab1e-39d5767f39bd,1,17
d2f56919-ccaf-4fae-8ea7-39f79ce77390,1,7
98d86d0a-5efd-44f9-a4b5-3a0139f4765c,0,0
d6632671-d769-4b26-a566-3a1a2d1f7fe1,1,1
1e653050-d2b5-4af0-9482-3a2ca5cbd300,4,2
57f70b5e-9e95-4107-b6d7-3a38b98ec315,0,1
f389d05e-6a94-45c6-a00c-3a47a2157553,4,2
4e37b86e-356d-4ded-aa8a-3a6083786b56,1,6
b11c2a89-6399-4a6d-91b9-3a66cc1a83bd,1,13
1e5289bc-b185-4c24-aa4f-3a7427bcf2f2,0,1
d8b9059e-283b-4c5d-9646-3a81c4d10b97,3,15
996a3b8e-052c-4c45-bd4b-3a85fa4b03bf,1,20
142b4688-dfdf-450d-97d8-3a9c88a3ae2d,1,0
b7b4c1be-3ad4-4e90-996b-3ab67dca926d,3,2
0eab4412-1164-4cf7-823b-3ab909ba962f,3,15
610135bd-9bc2-402d-ac51-3ad76af71cb2,2,2
5b93ed47-60b0-4e30-b351-3b2d9734768a,0,2
e78cacc9-93f2-4e4b-a132-3b32738c18b6,3,11
0378080d-6fb9-4c52-8559-3b483197046d,0,11
864cf65b-0967-4d83-9a35-3b5466a2fa14,3,15
f5ed468d-a320-43ee-86f4-3b556a4920da,3,16
77d71e8b-f012-4747-9b1f-3b59c9ea5e5e,1,0
839ee918-860c-442f-a67f-3b5fca047634,0,0
4020f4db-686c-4bb3-8eb8-3b6aad42af04,1,11
e317df28-fda2-4b48-9c6e-3b74004d5bf4,1,17
a1830cd6-59dd-44a9-bb39-3b765d7e722f,3,4
cb6ed904-faa4-4c25-acc2-3b7b2be62fff,0,0
e8715baa-8477-423b-9aa8-3b9bc9b50087,1,3
762474be-5064-447e-bf83-3b9d00420118,3,11
1b6b3609-38db-4394-a426-3baddb8d8009,3,12
db3b0da9-ce3e-490a-b2c2-3bb9c2895502,1,0
56ffa9e9-54bd-4ac7-a65d-3bbe2132fbad,3,1
6d68faf3-3b90-443a-827e-3bd1ae1a01a9,3,6
9a18ad4f-2c5e-4ecb-8134-3be18c95d5ae,0,8
a9d650cb-ffff-4491-970c-3c00b452206a,4,19
03106cc8-7d5e-4ba7-9300-3c0ca2ca8d37,1,15
eab24897-5cdb-4026-90f4-3c2dc554b099,3,5
7b27aae6-02cc-44d3-8c03-3c356200b4fe,4,10
bb06c287-721e-4171-b3e0-3c47689a7ccb,1,12
7d0421b2-e4bd-4129-83dd-3c5f67dc9cdc,1,6
1ee5f1c1-45d6-4ed1-b353-3c678c5c8eb6,4,11
befa3824-04a0-47ee-8650-3c6c252b5087,1,5
1101bb80-07da-43cf-af11-3c6cb526e006,1,0
007beb43-2a5f-4c5e-b87b-3c8da5b70d1b,0,11
efe8022f-d31c-4082-a62c-3ca713246030,0,20
773acc48-1863-4517-8ce1-3cac3d2094f0,3,12
dde6c7e6-bc2f-4867-a915-3cbb06cee064,0,0
243ec3ae-822a-4ae4-a846-3ccb3a597d49,3,15
42ba0145-eba4-4c94-836a-3cd1331f5a86,3,4
cf260b41-257e-4f80-8b6a-3cdce1fccea9,1,20
cbc8aee1-d956-49e8-b7c1-3ce09d393173,0,0
5590f39a-2bae-4225-b779-3ce475d9a584,1,2
ea9de2f0-8dc0-4077-9c21-3ce8571a2894,0,0
67b7fa56-4cef-4c23-bc1d-3cf54bed89ab,3,1
7d6a5808-3a3b-4464-85fb-3cf6badd4df6,3,1
8db28298-4300-47f3-a071-3cf6feb08ddb,0,1
de26ad5f-00a6-4744-8d37-3cfa8319df0c,1,0
13f404a9-56d9-44d5-baea-3d01424afa97,3,1
755ed43f-a2fc-4fca-95c6-3d0b534453bd,3,15
080bac5a-baa5-4071-8842-3d18c85fa7fa,1,11
a716ddf0-96ad-43da-88cf-3d2425f6c219,1,19
94fe070e-c18d-4db3-a085-3d25ef72bef1,1,7
f304136e-6be8-4054-b585-3d4aa432e01d,0,0
836115d8-8358-4bc4-8cea-3d502a692731,3,7
8179d533-90c1-4007-bbef-3d652c4e04ec,1,0
ef440124-bd8e-4dce-936c-3d66904f7858,1,2
072e8f37-db05-4a82-891f-3d704498ec83,0,0
6fe4c815-961c-4281-8061-3d70e15901f5,3,2
02ab7535-55fc-4f23-a0f7-3d74e1b18610,5,12
3ed65436-c7bc-46bc-8e63-3d8f84023be1,0,7
a1c9acce-c292-4782-8349-3d97e6ecd270,3,8
60842ef1-828c-422e-b514-3d9e08408d2c,3,11
d8fa1060-c264-4029-98a1-3db5b092860e,0,4
f14e4f93-e64f-490d-86e7-3dc5dff2ac4f,2,17
07381237-3bf1-4858-afad-3dd71bef9b3a,3,11
1b5eb79e-8a39-4f81-9de0-3ddf9c24dd2c,3,18
38063aea-8302-4cc6-9d9b-3df79ad72482,0,11
de185b38-3aac-41f2-9210-3dfaeff3c1ab,3,17
968e4542-3151-4b1e-949a-3e07eae9f7ea,2,5
08a4d1dd-00a7-4cad-866a-3e20079f827f,0,5
227bdd7b-2d7f-40f4-8474-3e23f1adef75,1,15
0b8cf802-99ce-45c0-89b5-3e3033e10d4b,1,2
bfd81397-8125-4d0f-a0c4-3e3372402b53,1,12
1c43c888-43c2-49aa-83a2-3e400413b302,0,0
79ecdf49-3d5c-4ac5-acbf-3e58e6e74eb3,3,8
947ef02e-7cae-4088-b213-3e6239942bd9,1,17
a0ed9b78-883c-461e-9659-3e8b7bd47687,5,8
2b15137a-be22-4241-aa7d-3e8d8313c477,3,22
10eca05f-27e5-419f-8afa-3e8e41db4067,3,1
fcae63cf-3783-4c12-ad1b-3e8f78cbcd91,4,2
2b3760f7-dc08-4d61-a2af-3eac0d0a0f92,0,20
c1b046b7-6260-47fc-aaea-3eb0673c3c89,2,5
2c357260-1e27-47a6-baeb-3eb1dd44c9d5,4,5
9d33e1ba-52e4-4404-b289-3ec36f8bebb7,4,20
bcf62ad7-3d5c-45cb-99f3-3eca70d4367e,3,2
6d01debb-6902-4307-8808-3ece08be0c00,0,4
8fb75526-aba8-4123-8884-3ed1600a49f7,0,8
b9343781-11be-4c22-bbcc-3eda5f87ab57,0,0
e7f1ad83-7e54-4046-b64e-3ee75ac1f1f7,0,0
0ee8286a-26f0-4130-b34a-3efdb98f9042,1,0
2455ca89-11e5-461b-b4ec-3f198dd44440,0,11
630e7f80-8ccf-459c-849e-3f217d54743c,0,8
be26a774-94bc-4e9b-bfe9-3f30ac72d3ab,3,8
9eeac6cd-af9e-434c-a0d3-3f4ab218e2ab,3,12
d7aee645-3146-454b-9dd1-3f5db8a3ccdf,3,13
677eba69-7f4b-4532-9dfe-3f681741b49f,3,15
c5b7b2ad-583d-470f-b178-3f6d4c4ec8b1,0,11
471dbf39-23a7-421a-a163-3f6e8b89e9e7,1,7
73f0f5ec-ac35-4268-9625-3f731213d937,1,12
dbdbbfb4-a90b-425e-8e95-3f8ce1bd3b44,0,0
91cb7882-71dd-4a5c-8ab3-3f96be75c45b,3,2
a24654b5-efe1-48d6-ac31-3f9cc7018412,0,2
4994b1ea-a9dc-4543-a363-3fac60f90a6d,3,8
a995786f-6c82-4053-984e-3fb2f5ec519c,0,0
978ff0b7-0d9d-400a-8586-3fd294443db1,3,5
4a60b9ee-24eb-4c4a-95b7-3fdd9087aa0c,0,16
9cf5a619-ee55-43d1-b7ef-3ffca8611d3c,3,4
a992b00f-06b4-4edd-b621-4007ead46de8,1,2
7ef9b0a1-3c7a-41dd-a693-4009bbb53262,3,12
96969646-31eb-4f14-873a-400c5815c448,3,24
e78a5c2b-809d-4315-aac5-401c0bf88ea3,1,0
ca6450f2-e69a-4dc3-95f5-402d35cb175b,0,11
0aad7ef0-b1cd-4a48-b14e-402de0281f4a,0,0
634629a6-2e96-4e88-aeb9-402ecc510369,3,5
f28cc313-5751-44c4-885c-4050af245f8d,0,20
614115d1-b024-4185-b840-4078d747e8d4,1,0
13166faa-20c9-43fc-be6e-4093745a7f5b,3,6
49c53d1f-fea7-48c4-a926-40b410b25853,3,8
63546214-a862-4233-bf34-40cd5b7cd97b,0,0
db56b23a-409c-40b1-bd89-40d7899463ca,0,4
78bdef36-d776-4093-a1e6-412330fb22f5,0,0
60751f79-5a80-4814-88be-417474261ed8,3,15
f6e6ba13-b4d5-4f81-b9a4-4189b0ba51bf,3,2
af4b063d-6d6e-45f0-af02-4194526b9442,4,11
28f541e2-399f-4f9f-8da5-4194ad2019ec,0,2
efe30385-8b06-4a8d-a73b-419a95df7640,3,2
e08d24a2-618e-4dd1-a28a-41a90ba10f78,3,1
43d90275-2d58-4517-814a-41ba99ced434,3,16
e16d90e7-bb3e-4ab5-9b89-41becc7631e1,4,7
d4e51d9e-ba4e-4299-8ce5-41bfd04b09e7,0,0
e1ae8101-4ed1-444b-9e81-41d55ef06568,1,17
0df22ab2-b9ee-4f1d-a4bb-41d9f560c8e4,4,2
224f318f-cc73-41f6-a3b2-41da6f9de343,2,4
fdb687e5-e781-41c0-aa78-421ead760954,3,11
1056b4cb-115e-4fde-86ef-42225a3930e6,0,0
00c4436a-2400-48a2-9ce7-423b7cc8ee11,3,18
e48378df-80db-47b2-aaef-42457d11449f,0,0
182cfff6-4aaf-40a9-9bbe-4246f7192c3f,3,15
d4e1dc2e-329d-4f33-a602-42496f1d4a35,1,5
05166c02-5e96-49a5-820c-426ff273d50c,0,0
5e3923a8-1507-4f68-a52d-4280b853876b,0,0
f86011fe-c197-4a68-9ca8-428516b6a3ea,3,11
2ab22057-c821-4f11-9536-429001d9d93e,3,11
4c99fe48-da5c-421d-b6ce-42a36082cd84,0,5
d8abcc9f-37a0-45d8-9baa-42c6be7db690,3,4
d983c033-92cc-4aa3-a159-42cd2383ada6,0,10
2dedda7d-762d-4422-813e-42f41973ca17,3,2
377288af-0a86-45f0-bca0-430fac4bb06a,4,11
63cd5c97-20e3-4cf7-b597-4334e48053ce,1,2
b55ead26-0cbd-4580-bd46-433ab944dcab,0,12
93325794-9fbc-4281-86c4-433e2a74f164,0,5
b8d5b226-902e-433b-ae4d-43405fa8cd2b,3,4
71854809-1adc-4faa-8b96-43602041a1c2,0,0
358190d3-e1be-4f38-af55-436267ac98d1,0,0
3629467c-9fd8-4708-9a6b-4380304ef3b4,0,0
c4b1eaed-ec99-4c8a-838a-4383d421e7b5,3,1
daf91279-a476-417f-b108-43983f9a794a,3,19
621499df-f402-4a04-a128-43989981b62a,3,20
d571bbb9-cdb3-4a9f-8937-43baad7b495c,4,10
826f75b2-6211-4de0-8a16-43c747af7990,3,1
cfa1e072-1938-4caf-9c1d-43cea2302480,3,11
bccfed6f-9dbc-4c0d-8887-440e03219746,4,20
25df77fa-99cd-46ec-91eb-441300236f99,3,20
7801d06d-b53b-4048-85eb-4413149a08d9,3,12
74c4b90b-d71f-4586-ad5f-441f6ca55215,0,2
ef77e0a2-7a1c-478b-9739-4427b600c728,1,5
5d54fe3b-e5b3-4ddb-96f2-4466a6041e4e,1,20
23b9e8e6-a037-4a2e-bed1-446a10ed9cde,0,16
5322cf19-4a2b-444c-8ac1-44857bc5505a,1,0
93805b88-6347-45fb-81b3-4498e999b7ac,0,17
585a297a-8101-49ec-af45-449d436ee0e9,0,0
ee54ec1f-f705-4c16-8526-44b761429c6b,2,16
c08fcdb7-cbc0-4f34-adcb-44b93201bf39,0,11
e0ea98cb-3186-4c23-9b10-44ce5ec7e59c,0,20
b13d5b33-f08a-468e-88a3-44d91139a52a,3,2
e947d9df-e7ba-4fd1-a582-44dc025a3fb2,1,16
fa83fc02-dbdf-49e0-8225-44de01ebce15,2,20
1d33ed8a-2f55-4e2d-9572-44eae91f870d,3,17
ad717489-604c-4f4d-b58b-451419550a6c,3,16
55c25315-a6f1-4a4c-bbe2-452bb6b1e6b3,0,13
915bfb68-1659-4492-9b0f-45510b596d94,4,20
e2386536-aa77-4d04-9087-455413c59ef8,0,0
c80d3fea-7795-4a5b-8a8d-455a87d7e0d1,3,22
a25e1841-786d-4b4d-a755-455dee390730,3,2
828a65f0-b04f-4b49-94f0-45787f17a106,0,0
b9dd8a93-31f7-480d-8dcc-4592faf2eaf6,1,2
609823ef-c69f-4b36-b89d-45a10e02b19b,3,15
e59c2328-8c9c-4069-a772-45a913973f52,0,0
d611978f-6d80-4f53-8037-45b994995c38,0,0
33d6185b-8986-48be-9601-45c306db8d52,1,1
ed5b7c6e-fc1a-4eae-a764-45cda05139d8,0,1
ed90ca9d-91d4-4074-b1b7-45d0e560f053,3,1
1eef2963-32d8-48f0-9317-45f71eec3bd5,3,7
fd04ed9f-a559-4f8f-992f-460598a2be56,3,12
1469ee4b-54f2-46f6-9e18-4606cc299a7a,1,8
4afe5bd3-8687-44a6-9fe1-4609b49690ab,3,17
28a97e17-9ab9-4b49-8afe-461bd42a30ca,3,15
6edf9485-9229-4c0b-85fd-46445d69b079,1,7
52df0855-0f91-4f5b-9bfe-46508e9ec0b3,1,17
59c4cf6c-6f19-4260-8449-4661d1348c0d,0,11
7ba0ce1d-4ad4-4c34-93bf-466380798da1,0,0
0defee88-60fc-44b3-9dbb-467d5376b8ab,1,11
cfce3d75-1cd5-4ada-949e-4695a467bc11,0,2
9301703a-d1d8-4854-8997-4698ac63aec4,1,0
eb2c3603-97a1-4bc2-bb59-46a946113380,0,0
0a4d6985-f8cf-4b80-82bd-46b66b2728a8,0,16
c901d8e3-b5d9-4b55-83b5-46c365f66828,1,7
02524187-4651-4b65-9e98-46dea94a571b,1,0
b560d2a6-372f-4845-b242-46f422d85f6b,3,8
6a1e3831-9aaf-4a22-bc9a-46fe1f15843b,2,5
feeb6758-14e1-4e7b-9816-471b339067a8,3,11
7225ae71-c70c-4390-8da7-472005117e10,1,1
bed79873-1a0a-46b5-9078-4724f9cd1b69,3,20
88bb0e1b-92aa-4778-8ead-473ac61d5f21,0,0
516fcb21-1046-41f0-b8a8-473f661d8ec0,3,20
f1c736ae-51b5-4806-8945-47497046be56,3,1
7c036609-342f-40f4-841b-476267dd2bc5,1,5
53e73125-2c37-4185-894f-478665756da9,4,20
86dad342-3301-45ab-847b-47b4b3c4539e,3,2
19f45471-608e-41aa-b4df-47de5d4e6681,0,11
8d672af8-ca74-4ad1-88ff-47e0e93e4c87,4,19
77cce86d-7f09-4e7c-b340-47e6c47a91c5,0,0
7840ae4d-f5d5-4a7d-9a2a-47f166aad07f,3,1
dce447b6-3506-4c36-baf1-481808b2eb05,1,1
87119504-ca1f-48d5-bf54-4821490a2315,3,15
ac478cd8-f591-4879-836a-482b82827b5a,2,1
b1fec0da-767f-40d8-a725-483f3f379e1a,4,11
e2f6db41-aa4e-4cb2-8abe-484321ad63a5,4,8
94911dbb-18ff-4b66-a557-4851c9feff0d,4,11
3cbc47f3-12d4-4394-9729-48659c0c15f0,0,0
5721e934-d25b-4624-998f-486b78782df2,3,8
8ee3a62c-b6ce-4d8a-838f-4885361b6177,3,15
ecdb2219-13a5-417b-b169-489653828cff,3,11
40ccf426-d1c3-47f3-b892-48afe485f4ff,3,12
fbfd2e41-b0a6-4ccd-a166-48be76ba329d,3,2
36fc9cfb-9a5a-412c-9b30-48e2bd08cccc,3,18
da2773e5-c41d-4d34-b157-48e6efb21ca6,3,8
fb8db99e-2186-4792-ad6a-4914e7925a07,1,12
a4a1a5f8-7f4f-41d9-862f-492250c93f11,3,11
fc4cc37f-d690-44dc-b260-4924874cc2b5,1,12
85151e91-4bdd-49a4-b508-4939071f9762,4,20
f8449f57-5c5c-4376-9262-4941e8c195d0,3,11
e5881daa-f8e7-425b-85b0-49791a18eb6f,0,2
2100e308-e704-4eb6-b1a8-498d565fc409,0,2
7ea3e33e-5877-4143-9876-49a30c789962,1,1
f9fb9177-839b-47f1-9c9c-49b1c16e0f26,0,4
fc34a807-4181-4881-b514-49be4ce7d418,3,2
cda86afb-9c4d-41cf-888e-49d20cb855d7,0,1
53556baa-120b-41f9-9eae-49e791284d41,4,16
1ba54bce-8d1e-447d-8d5e-4a13b85923ad,0,0
017b7848-b5cc-44f5-8517-4a1c64597f6a,1,2
824ee31e-e9de-4d71-be30-4a20dc0b38ca,0,0
932ec29f-4465-4890-a9b9-4a3f34bff531,3,4
fb24a201-c453-4437-a97a-4a41f22e5a19,2,7
89b30f0e-73c6-4833-9e4e-4a5ca349163c,0,0
ff51dbe3-76a3-47ea-873e-4a83e54c033f,1,0
bc7221c7-3a69-46a5-908c-4a87838fbd74,3,19
8b57b4d4-9ff3-4570-bfa8-4a9aca89468d,3,5
3c088ca4-b28f-40d4-9ac3-4ab4f7b3a979,3,15
52cad7a6-7256-4dd4-a938-4abde81fd9ff,3,5
648155d9-3e0c-4d9d-8c4c-4ad4d8c88852,3,11
8fa2a81f-4cde-4b50-b51a-4ae6615011fa,3,11
a473a050-cd1f-4598-a060-4af7e23ff963,3,19
550c0701-c983-414a-bb47-4b20c1e6e367,1,19
f9815b51-09fc-433d-85fd-4b42db2fa809,2,5
cb49dff4-d99a-486b-a9e4-4b516be01301,0,2
c6d72b66-4d33-429a-8d26-4b58d938db54,1,15
f6672aac-284d-4659-8643-4b6246e24239,1,12
89b91686-22f1-4dfe-919e-4b7d6990aa5b,3,8
bccec3f3-dacb-4b17-9b60-4b871e44b319,3,20
95174206-4d0d-4a81-9622-4b9d1b12d705,3,5
7ea66023-06ae-4920-8606-4bb0af63dc63,3,20
45df0b7b-a977-48bb-b49a-4bca8b2e49bc,0,0
8f0d4b2a-7039-4925-ac14-4c0955f89ce9,0,0
4529d1be-592b-4e9b-9f3b-4c097dd03899,0,0
9eccd8ce-d98d-406a-b23d-4c0c59e0ccc9,3,1
f913c1cc-45ba-4f8f-8d71-4c19b94f746b,3,15
0135415d-4d3f-4c02-a2af-4c23a2bbe9cf,0,15
6519d883-faeb-483d-996b-4c2920fdf4df,0,0
a276b4fd-829a-4c4d-b9e7-4c51b4bdf366,4,1
b035d67a-142b-4aa8-b658-4c5a90282c05,3,20
dc5d64ad-4e91-42e6-ab77-4c5b0c88e2c4,3,1
1b287b8e-5896-4d88-9c2a-4c6bc9bdf84b,3,12
91b494a6-3d2b-40c0-bb2d-4c819bd4048d,1,2
29ba23a5-7ac8-4931-8f45-4cb5e9988d9e,3,20
2b6bd20d-4bc4-4f59-a8d9-4ccd49fe5522,3,5
350fc801-88b8-45d1-b576-4cd7a256124f,2,19
98d79323-faa2-4a08-8e52-4cdb865bf025,0,8
63b1b5a2-b433-45d2-b8eb-4cf361c71716,1,0
f0c31a60-1d9c-4d14-ab71-4d09f9017143,5,1
d8368d29-0765-45d8-8810-4d0a9ca003ab,0,1
cf29ab78-6ef1-4685-be07-4d17b837629b,3,17
80ff6f55-aa5a-47aa-a200-4d2a309edc44,2,12
6d34398e-3ea6-4f36-bd66-4d45ea9aafd8,3,8
05aa7a10-3caa-4da0-8185-4d482163d9d6,1,11
b7c4cced-2b46-4b9f-bc46-4d554d35da76,0,0
7b903eea-150d-43e5-a70c-4d61e9194b5f,3,15
dff87c1e-e6f7-468c-b252-4d634f9547c5,3,2
2a673df8-a914-4838-801b-4d79d325f366,0,0
afdcbbd2-433c-4292-acc8-4d81b93273b7,1,0
af666343-4d49-4d44-a1de-4d834204e723,4,2
d89a0733-0d8e-46ec-b4f9-4d88eb714a8e,6,20
2fb8aad7-5dfa-47f6-b347-4d8937108e13,0,0
dc56a161-5934-4638-abba-4d938329bfbd,0,2
149109f1-d5d2-4b42-87fe-4dbbd1ef8c0f,1,7
278104bc-4d80-4cd2-a236-4dcfdb83769a,0,0
d2d77c2a-35e4-4bf0-9ee8-4dd114fe1e96,1,11
5da90d0a-b485-424f-b231-4de1e5a6af33,0,18
aeeb9bf2-ee77-43a1-b461-4df39b738460,0,19
41d27cec-c264-4e70-af4b-4dfa5dc9cf58,3,1
dee8facb-e2f0-4bab-9585-4dfa784aa003,3,15
9ad06d54-98fb-41d8-8d97-4e1043c525af,3,15
dc0a81a9-3d65-47a3-ab5b-4e14f1018232,2,4
1488ec51-878e-4552-a767-4e16f2fcdb9d,1,14
1883b57d-d6c8-490c-84a4-4e3a43749e38,3,8
95d59eac-31da-4cdc-aa38-4e3a4bacfa0a,1,0
2afc0142-d934-4622-ae24-4e584b5a2579,3,7
4b14d5c9-a142-4d1e-b7e6-4ea1ccd3524b,0,15
31857875-9317-4bd7-a458-4ef7696c379e,0,0
e3579d6b-7c81-491d-bd2c-4f2a326f117b,3,20
5d2df25a-a09d-4c5c-84e7-4f4aa6c0ee8b,3,5
0e9decc9-6e6e-4ab7-a437-4f6bb46b8522,3,15
0c2c0843-60f3-4083-b415-4f7ed67c82b3,1,15
1a62d868-debf-418e-8bda-4f9260a015a7,0,19
1408690b-4db8-4d30-a48c-4f9cb2f77f62,0,4
f74bfd32-494c-4047-ac70-4fa1389a6f72,1,11
b732603b-8deb-4117-a7de-4fa824103373,1,16
f28ca980-4aa1-4eb1-ade6-4fc6fec292ba,3,17
5dee6438-9b4f-4cc2-a900-4fc832971686,0,0
f765aeb5-b7b5-4a53-97c6-4ff7fc3de35f,3,15
db92d81d-e578-45b0-90da-4ffa143a06d8,0,15
3de2c160-ee8f-4ff7-acf8-501db7e7e8af,0,5
78885542-d16d-4af4-9c99-502ced8073b6,3,2
b9b13e67-2cc4-4945-a566-503222199d49,4,2
e06645b4-ddc9-448f-b116-50458bd2750e,3,13
2ad8c51a-241b-4564-a4d6-504cab31640f,3,20
4b2e6cbe-ad10-48f5-8f3f-50508b376cb1,4,15
b9140bb5-2ad2-4cc2-a00f-5092f38b2961,1,1
273d9cd8-5679-435f-929a-5096db4e6e57,4,4
404908d0-b52c-4cf1-bd18-509b0b113d34,1,11
811bb2fe-16af-4294-866d-50aa014ce544,3,17
2fd6aec2-00f5-40c7-a43b-50b4d9b1c062,0,0
4ff04e3e-9e40-4849-9591-50f5155fc00e,1,16
288448ce-d934-4021-a6cf-50f66ca054fd,1,1
c145b4c0-dc92-4518-804f-5106b9f08fe0,3,15
7a385ecd-d1e7-4fce-97d9-5113180ebe3e,3,7
b86dad49-dd8c-4bf7-9e91-514746f820d3,3,2
c7dda19a-8589-4f17-b8c2-514c3cff13fc,3,14
34e0b3f0-fc2b-4aec-bdd3-515ab5b5988f,3,2
e1f59371-e797-4c98-b190-5162bd57ac12,0,2
5f1ffe04-09ba-401f-b1b0-51ae49fdc10a,3,2
e786ac87-94c5-456b-bc98-51aef5c56613,3,7
85fe8515-6657-4b29-831a-51b21764e6ec,3,8
99244486-0c3f-4bd3-9f96-51d394851001,3,8
62e31a78-0c4e-405b-89f6-51db34de95a5,3,11
dbed383a-0f8f-4e53-9d67-51e3a4e41b7c,0,5
b735a71a-08c2-4023-a543-51e5291ad6b4,1,15
2ec63df6-6ed1-4c3d-a20b-51e62f5393f3,3,4
4d1650aa-983b-4d8b-b59c-51eabcdbcee4,3,8
ce4487bf-a521-4d1c-ac86-51f1f1f8687a,0,11
bb675499-91bf-4e70-88aa-51faaf21ce1e,0,11
2fa5d334-af8c-44b4-a605-5201c127796c,1,19
fbf2c60e-af3a-40ea-9433-5204f650cb86,3,12
cc9eea52-524b-4493-bfd3-520fe28da534,0,0
26668321-2f9c-4e89-86ef-5213b9960c24,0,0
24191994-cd5d-4e7c-85aa-521acc326b3b,4,11
2969ff66-d42e-415e-9a9c-52376bfd9f9a,1,18
bb8245f5-cec1-46cc-b51b-52392fbe7045,0,0
af95341b-f0a3-44d6-855a-524d42c9bad1,3,15
b5ee97d5-5618-4c13-94b5-52507d6dcd2f,0,0
0648af7a-2e92-4050-a09f-52600b003742,3,20
51e33952-9aae-4fec-8ec2-526ea7112cb2,3,11
8ac9a2f4-edef-46db-9ee7-52864a566e1a,0,5
bdce89e6-99b3-4681-88b8-528c01347dc5,2,5
5ba49c5c-f85e-40f8-a911-5297e965baf7,3,24
97001e8f-c72a-44fa-bdbb-52a9aae5dd5e,3,19
56b5cd95-4f3f-47f3-a8f9-52e182cbbd4d,3,20
80f90430-3f06-47ee-a079-52ebb3930283,3,16
b3a5aaee-edb1-49e2-9651-52f4a28d1e5c,0,5
f6235db3-59c6-4117-b173-52fd5fb53b38,3,2
766af164-aa92-4ca2-8f6a-53020ba2fb31,4,1
0b8d2ab3-3b92-4b20-89f9-530ac300c701,3,24
533b7b2f-7f58-4107-ad81-531b2f5a4e93,0,0
c3141258-3e05-4a5d-9280-536d2e075b69,3,21
7e3185ab-0a91-4f47-9a78-5384d41e5515,1,7
6c038954-261c-49ac-81a5-53ac9fdb62e7,0,0
fb0fa642-2ad2-44cc-adef-53c90418fa18,3,2
5ffda87e-53e5-4546-963f-53fe31475ffb,3,2
dc739e48-2d46-4006-bd69-541379cd45b5,3,13
472c58a1-7ff6-40cb-ae31-5440651a1726,1,5
53bada33-076b-4279-8ab2-546cd073211e,3,2
5c157ba0-e6d9-4bb5-9751-547c97758fb4,3,17
27118772-26d0-4c40-8cd1-5480ae44cbb4,3,2
85a28c9a-a82a-4ed5-a938-54c28f6e5791,2,0
f4ebcdc7-0e05-4dce-83b3-54c2a6905c9e,3,17
58468c38-a316-42f7-b28e-54c2bef60b72,4,20
59472b8d-5025-4dbe-8e23-54c959b18548,1,11
a87d16a3-c742-4660-8ce6-54caf6c59980,1,0
7c6b5b74-e39e-4b23-b5bc-54cca16ef3e2,3,17
b3110c1f-b69f-445f-b4ea-54fba9b54aea,0,11
27b61d7b-e79e-480b-a2dc-54fd71c6344f,0,0
da766d4e-340a-478a-b21c-55110b320b22,1,15
a0cd2ae2-211d-4d9d-b403-551bce04ddd7,3,24
82874567-ec2f-49c4-9f47-554e45de230e,3,11
925215ae-d8e3-403f-9b32-558fa3b3218f,1,11
b3661820-70f2-4b6a-b9eb-55a460df9675,0,2
d83db4b4-8b8f-443f-866d-55c78ff227a8,3,17
f564016f-d46e-4761-9ffe-55d5bdef52f8,1,19
ec1284c3-8654-4852-b589-55d76330fd82,2,0
2e277b2e-3835-4e02-9553-55db3d0b4291,4,11
1f23312c-4a91-49d3-bd39-55e978260644,1,1
85301cd4-7358-4b9e-892d-55eb1630339d,0,11
58ac18c6-6578-437c-a6a5-5610c524560e,1,11
c2cb461c-94c4-4870-93bb-56142f6827b8,1,18
16c2beec-0f9b-4cee-941c-561c4c58cb91,3,8
1e4ea60d-4b6d-4c92-a933-5629f84ad13f,1,1
aeea9bb0-fed2-4c80-a7c9-564b08dcf332,0,19
5e1841d9-061d-48ab-be72-564e44a1c242,0,0
11b925ab-8ebc-4f04-af17-564f385a4caa,0,5
b26574fa-1e08-4480-95e6-565be0b89313,3,11
33dcd234-1156-4ec9-95e4-5662ad6bb4b1,3,2
e5e9188f-e3d8-4ee9-9fa5-5664dfc47021,1,0
b5143deb-9922-4de7-b038-566a27dd814b,0,0
ad13d151-6dbd-4627-a019-567455ee8b8b,3,2
dfadb89c-c2b8-45f1-869a-5686cccdd094,4,18
7ef422d9-0ce3-479d-83c3-56921a7cf55e,0,11
599379bf-cfa5-45e8-8ff0-56a04070de19,3,11
0109b66b-5961-4d6b-b53c-56b4e97639bc,1,16
09802e5a-cdd4-4d7a-a6a1-56b7658094cc,1,2
245dd24d-f91d-4afe-a420-56ca17d41964,3,11
44e89328-1ffe-4091-9941-56cae13c5317,0,0
b5de6328-3780-4e57-b8ac-56f1fe5e4845,2,11
e1086fbd-29b3-4cf0-88e4-56f32e38c9dd,3,7
1843c8fe-8698-4f7f-8747-56fcf3d83cd7,0,2
f78c4be0-f0bf-4c29-b0bc-56fee813b11a,1,7
b2a2e537-94a1-42df-97a3-574040bd2d55,0,15
06ea2534-e6fd-4e76-91b7-576510be9b89,2,11
